2.84E-13,1.26E-13,5.77E-14,8.69E-14,1.06E-13,1.53E-13,3.71E-14
2.89E-13,1.26E-13,5.88E-14,8.87E-14,1.09E-13,1.53E-13,3.66E-14
2.90E-13,1.26E-13,5.89E-14,8.86E-14,1.09E-13,1.54E-13,3.62E-14
2.86E-13,1.28E-13,5.80E-14,8.82E-14,1.09E-13,1.54E-13,3.71E-14
2.84E-13,1.29E-13,5.76E-14,8.68E-14,1.11E-13,1.53E-13,3.87E-14
2.81E-13,1.27E-13,5.77E-14,8.67E-14,1.08E-13,1.52E-13,3.85E-14
2.78E-13,1.25E-13,5.78E-14,8.76E-14,1.07E-13,1.50E-13,3.73E-14
2.77E-13,1.25E-13,5.79E-14,8.83E-14,1.07E-13,1.49E-13,3.65E-14
2.81E-13,1.24E-13,5.77E-14,8.83E-14,1.08E-13,1.50E-13,3.61E-14
2.88E-13,1.23E-13,5.71E-14,8.81E-14,1.11E-13,1.54E-13,3.56E-14
2.88E-13,1.20E-13,5.63E-14,8.61E-14,1.09E-13,1.55E-13,3.49E-14
2.81E-13,1.18E-13,5.51E-14,8.50E-14,1.06E-13,1.54E-13,3.46E-14
2.76E-13,1.16E-13,5.42E-14,8.47E-14,1.04E-13,1.52E-13,3.52E-14
2.77E-13,1.16E-13,5.39E-14,8.35E-14,1.01E-13,1.52E-13,3.57E-14
2.80E-13,1.20E-13,5.46E-14,8.18E-14,1.00E-13,1.49E-13,3.61E-14
2.83E-13,1.22E-13,5.61E-14,8.17E-14,1.01E-13,1.48E-13,3.63E-14
2.86E-13,1.24E-13,5.78E-14,8.34E-14,1.03E-13,1.49E-13,3.66E-14
2.89E-13,1.25E-13,5.84E-14,8.54E-14,1.05E-13,1.47E-13,3.69E-14
2.91E-13,1.26E-13,5.81E-14,8.61E-14,1.06E-13,1.49E-13,3.60E-14
2.90E-13,1.27E-13,5.85E-14,8.72E-14,1.08E-13,1.51E-13,3.68E-14
2.88E-13,1.27E-13,5.87E-14,8.82E-14,1.09E-13,1.53E-13,3.79E-14
2.86E-13,1.27E-13,5.83E-14,8.85E-14,1.09E-13,1.52E-13,3.76E-14
2.82E-13,1.27E-13,5.83E-14,8.89E-14,1.10E-13,1.49E-13,3.69E-14
2.86E-13,1.27E-13,5.87E-14,8.93E-14,1.11E-13,1.50E-13,3.67E-14
2.88E-13,1.26E-13,5.88E-14,8.89E-14,1.10E-13,1.53E-13,3.70E-14
2.84E-13,1.25E-13,5.83E-14,8.79E-14,1.10E-13,1.54E-13,3.76E-14
2.82E-13,1.24E-13,5.83E-14,8.70E-14,1.11E-13,1.53E-13,3.80E-14
2.80E-13,1.23E-13,5.75E-14,8.61E-14,1.12E-13,1.52E-13,3.78E-14
2.78E-13,1.22E-13,5.68E-14,8.51E-14,1.09E-13,1.52E-13,3.73E-14
2.78E-13,1.23E-13,5.68E-14,8.44E-14,1.07E-13,1.52E-13,3.67E-14
2.85E-13,1.25E-13,5.76E-14,8.50E-14,1.07E-13,1.51E-13,3.65E-14
2.91E-13,1.26E-13,5.80E-14,8.62E-14,1.09E-13,1.50E-13,3.66E-14
2.89E-13,1.27E-13,5.81E-14,8.72E-14,1.10E-13,1.49E-13,3.64E-14
2.85E-13,1.27E-13,5.79E-14,8.79E-14,1.10E-13,1.49E-13,3.60E-14
2.83E-13,1.27E-13,5.76E-14,8.82E-14,1.10E-13,1.51E-13,3.61E-14
2.84E-13,1.26E-13,5.77E-14,8.85E-14,1.11E-13,1.51E-13,3.64E-14
2.84E-13,1.25E-13,5.72E-14,8.86E-14,1.10E-13,1.48E-13,3.64E-14
2.81E-13,1.26E-13,5.68E-14,8.77E-14,1.08E-13,1.46E-13,3.61E-14
2.80E-13,1.26E-13,5.64E-14,8.70E-14,1.07E-13,1.48E-13,3.60E-14
2.82E-13,1.26E-13,5.60E-14,8.69E-14,1.07E-13,1.48E-13,3.58E-14
2.83E-13,1.27E-13,5.53E-14,8.62E-14,1.06E-13,1.47E-13,3.54E-14
2.83E-13,1.27E-13,5.56E-14,8.63E-14,1.05E-13,1.48E-13,3.50E-14
2.83E-13,1.25E-13,5.57E-14,8.67E-14,1.05E-13,1.48E-13,3.45E-14
2.80E-13,1.25E-13,5.52E-14,8.66E-14,1.06E-13,1.47E-13,3.45E-14
2.76E-13,1.26E-13,5.53E-14,8.59E-14,1.06E-13,1.46E-13,3.50E-14
2.76E-13,1.26E-13,5.62E-14,8.61E-14,1.06E-13,1.45E-13,3.55E-14
2.76E-13,1.26E-13,5.67E-14,8.67E-14,1.07E-13,1.45E-13,3.54E-14
2.73E-13,1.25E-13,5.65E-14,8.69E-14,1.09E-13,1.47E-13,3.48E-14
2.71E-13,1.23E-13,5.58E-14,8.66E-14,1.09E-13,1.48E-13,3.47E-14
2.69E-13,1.20E-13,5.47E-14,8.54E-14,1.09E-13,1.48E-13,3.50E-14
2.66E-13,1.17E-13,5.34E-14,8.36E-14,1.08E-13,1.45E-13,3.49E-14
2.62E-13,1.16E-13,5.23E-14,8.18E-14,1.06E-13,1.43E-13,3.38E-14
2.56E-13,1.17E-13,5.17E-14,8.14E-14,1.05E-13,1.44E-13,3.33E-14
2.53E-13,1.16E-13,5.09E-14,8.27E-14,1.05E-13,1.45E-13,3.22E-14
2.52E-13,1.13E-13,4.98E-14,8.23E-14,1.05E-13,1.47E-13,3.14E-14
2.45E-13,1.09E-13,4.88E-14,8.12E-14,1.03E-13,1.48E-13,3.16E-14
2.36E-13,1.06E-13,4.79E-14,7.98E-14,1.01E-13,1.45E-13,3.02E-14
2.25E-13,1.03E-13,4.63E-14,7.79E-14,9.70E-14,1.44E-13,2.63E-14
2.15E-13,9.76E-14,4.43E-14,7.59E-14,9.47E-14,1.43E-13,2.26E-14
2.05E-13,9.01E-14,4.18E-14,7.33E-14,9.36E-14,1.41E-13,2.21E-14
1.92E-13,8.04E-14,3.80E-14,6.86E-14,9.12E-14,1.40E-13,2.54E-14
1.75E-13,7.24E-14,3.36E-14,6.16E-14,8.30E-14,1.37E-13,2.87E-14
1.63E-13,7.27E-14,3.14E-14,5.42E-14,7.24E-14,1.30E-13,3.09E-14
1.67E-13,8.07E-14,3.34E-14,5.36E-14,6.90E-14,1.17E-13,3.26E-14
1.88E-13,9.22E-14,3.85E-14,6.00E-14,7.52E-14,1.01E-13,3.35E-14
2.04E-13,9.82E-14,4.19E-14,6.77E-14,8.56E-14,9.80E-14,3.35E-14
2.17E-13,1.02E-13,4.43E-14,7.35E-14,9.28E-14,1.09E-13,3.32E-14
2.26E-13,1.05E-13,4.62E-14,7.63E-14,9.58E-14,1.23E-13,3.36E-14
2.35E-13,1.09E-13,4.82E-14,7.78E-14,9.65E-14,1.31E-13,3.47E-14
2.40E-13,1.12E-13,4.92E-14,7.91E-14,9.85E-14,1.36E-13,3.54E-14
2.49E-13,1.14E-13,4.99E-14,8.03E-14,9.99E-14,1.41E-13,3.54E-14
2.56E-13,1.15E-13,5.03E-14,8.18E-14,9.97E-14,1.44E-13,3.55E-14
2.62E-13,1.16E-13,5.17E-14,8.32E-14,1.03E-13,1.46E-13,3.55E-14
2.68E-13,1.20E-13,5.31E-14,8.41E-14,1.06E-13,1.47E-13,3.53E-14
2.70E-13,1.20E-13,5.36E-14,8.39E-14,1.06E-13,1.46E-13,3.55E-14
2.70E-13,1.21E-13,5.39E-14,8.36E-14,1.05E-13,1.46E-13,3.62E-14
2.69E-13,1.21E-13,5.45E-14,8.40E-14,1.06E-13,1.48E-13,3.65E-14
2.66E-13,1.21E-13,5.45E-14,8.49E-14,1.06E-13,1.47E-13,3.60E-14
2.63E-13,1.20E-13,5.42E-14,8.52E-14,1.07E-13,1.48E-13,3.59E-14
2.61E-13,1.22E-13,5.43E-14,8.49E-14,1.07E-13,1.49E-13,3.64E-14
2.62E-13,1.23E-13,5.46E-14,8.40E-14,1.08E-13,1.49E-13,3.58E-14
2.63E-13,1.24E-13,5.48E-14,8.31E-14,1.09E-13,1.48E-13,3.51E-14
2.64E-13,1.23E-13,5.38E-14,8.29E-14,1.08E-13,1.47E-13,3.49E-14
2.67E-13,1.22E-13,5.36E-14,8.33E-14,1.06E-13,1.46E-13,3.54E-14
2.70E-13,1.23E-13,5.41E-14,8.37E-14,1.02E-13,1.45E-13,3.57E-14
2.73E-13,1.25E-13,5.42E-14,8.39E-14,1.02E-13,1.46E-13,3.54E-14
2.75E-13,1.27E-13,5.45E-14,8.46E-14,1.03E-13,1.48E-13,3.48E-14
2.74E-13,1.28E-13,5.60E-14,8.49E-14,1.03E-13,1.50E-13,3.47E-14
2.71E-13,1.28E-13,5.74E-14,8.52E-14,1.05E-13,1.50E-13,3.55E-14
2.71E-13,1.28E-13,5.76E-14,8.59E-14,1.07E-13,1.50E-13,3.68E-14
2.74E-13,1.26E-13,5.71E-14,8.60E-14,1.08E-13,1.49E-13,3.69E-14
2.75E-13,1.26E-13,5.72E-14,8.53E-14,1.08E-13,1.47E-13,3.62E-14
2.75E-13,1.26E-13,5.77E-14,8.46E-14,1.09E-13,1.47E-13,3.59E-14
2.73E-13,1.24E-13,5.76E-14,8.43E-14,1.08E-13,1.49E-13,3.55E-14
2.71E-13,1.24E-13,5.72E-14,8.47E-14,1.07E-13,1.50E-13,3.59E-14
2.71E-13,1.25E-13,5.70E-14,8.55E-14,1.06E-13,1.50E-13,3.68E-14
2.75E-13,1.25E-13,5.76E-14,8.56E-14,1.07E-13,1.51E-13,3.69E-14
2.75E-13,1.24E-13,5.81E-14,8.49E-14,1.07E-13,1.52E-13,3.59E-14
2.70E-13,1.23E-13,5.82E-14,8.42E-14,1.07E-13,1.50E-13,3.60E-14
2.65E-13,1.22E-13,5.78E-14,8.44E-14,1.07E-13,1.49E-13,3.67E-14
2.65E-13,1.22E-13,5.70E-14,8.47E-14,1.06E-13,1.49E-13,3.68E-14
2.67E-13,1.22E-13,5.63E-14,8.45E-14,1.07E-13,1.49E-13,3.56E-14
2.67E-13,1.21E-13,5.58E-14,8.38E-14,1.07E-13,1.49E-13,3.51E-14
2.65E-13,1.22E-13,5.55E-14,8.36E-14,1.06E-13,1.48E-13,3.50E-14
2.68E-13,1.23E-13,5.62E-14,8.46E-14,1.07E-13,1.49E-13,3.48E-14
2.70E-13,1.23E-13,5.66E-14,8.56E-14,1.07E-13,1.51E-13,3.54E-14
2.69E-13,1.24E-13,5.71E-14,8.60E-14,1.08E-13,1.51E-13,3.68E-14
2.69E-13,1.23E-13,5.74E-14,8.58E-14,1.09E-13,1.49E-13,3.70E-14
2.70E-13,1.22E-13,5.69E-14,8.53E-14,1.06E-13,1.48E-13,3.62E-14
2.73E-13,1.23E-13,5.65E-14,8.56E-14,1.06E-13,1.51E-13,3.62E-14
2.73E-13,1.23E-13,5.63E-14,8.59E-14,1.08E-13,1.53E-13,3.64E-14
2.70E-13,1.22E-13,5.60E-14,8.55E-14,1.07E-13,1.53E-13,3.61E-14
2.66E-13,1.22E-13,5.62E-14,8.42E-14,1.05E-13,1.51E-13,3.61E-14
2.64E-13,1.23E-13,5.58E-14,8.29E-14,1.03E-13,1.47E-13,3.63E-14
2.66E-13,1.23E-13,5.46E-14,8.27E-14,1.03E-13,1.45E-13,3.68E-14
2.67E-13,1.23E-13,5.44E-14,8.32E-14,1.05E-13,1.47E-13,3.69E-14
2.67E-13,1.22E-13,5.47E-14,8.40E-14,1.03E-13,1.49E-13,3.65E-14
2.64E-13,1.24E-13,5.53E-14,8.44E-14,1.04E-13,1.49E-13,3.61E-14
2.60E-13,1.24E-13,5.54E-14,8.35E-14,1.05E-13,1.49E-13,3.58E-14
2.61E-13,1.24E-13,5.51E-14,8.28E-14,1.05E-13,1.49E-13,3.57E-14
2.64E-13,1.24E-13,5.49E-14,8.27E-14,1.05E-13,1.48E-13,3.61E-14
2.61E-13,1.23E-13,5.40E-14,8.30E-14,1.03E-13,1.45E-13,3.65E-14
2.57E-13,1.22E-13,5.38E-14,8.38E-14,1.02E-13,1.45E-13,3.66E-14
2.60E-13,1.21E-13,5.48E-14,8.48E-14,1.02E-13,1.46E-13,3.67E-14
2.63E-13,1.22E-13,5.59E-14,8.50E-14,1.03E-13,1.47E-13,3.68E-14
2.62E-13,1.23E-13,5.64E-14,8.40E-14,1.03E-13,1.45E-13,3.61E-14
2.60E-13,1.23E-13,5.61E-14,8.34E-14,1.04E-13,1.46E-13,3.58E-14
2.59E-13,1.21E-13,5.61E-14,8.40E-14,1.04E-13,1.49E-13,3.63E-14
2.61E-13,1.21E-13,5.66E-14,8.37E-14,1.06E-13,1.49E-13,3.71E-14
2.62E-13,1.21E-13,5.62E-14,8.21E-14,1.05E-13,1.48E-13,3.63E-14
2.63E-13,1.22E-13,5.53E-14,8.16E-14,1.05E-13,1.47E-13,3.56E-14
2.64E-13,1.22E-13,5.51E-14,8.23E-14,1.06E-13,1.46E-13,3.53E-14
2.62E-13,1.20E-13,5.51E-14,8.28E-14,1.06E-13,1.45E-13,3.48E-14
2.61E-13,1.18E-13,5.46E-14,8.27E-14,1.05E-13,1.43E-13,3.50E-14
2.60E-13,1.20E-13,5.41E-14,8.23E-14,1.01E-13,1.45E-13,3.53E-14
2.61E-13,1.22E-13,5.42E-14,8.25E-14,9.98E-14,1.49E-13,3.56E-14
2.58E-13,1.23E-13,5.41E-14,8.35E-14,1.03E-13,1.50E-13,3.63E-14
2.55E-13,1.22E-13,5.39E-14,8.34E-14,1.04E-13,1.50E-13,3.70E-14
2.55E-13,1.22E-13,5.43E-14,8.36E-14,1.04E-13,1.50E-13,3.67E-14
2.57E-13,1.22E-13,5.53E-14,8.35E-14,1.05E-13,1.49E-13,3.60E-14
2.54E-13,1.22E-13,5.54E-14,8.30E-14,1.03E-13,1.50E-13,3.60E-14
2.51E-13,1.21E-13,5.48E-14,8.23E-14,1.03E-13,1.49E-13,3.57E-14
2.51E-13,1.20E-13,5.48E-14,8.20E-14,1.02E-13,1.48E-13,3.53E-14
2.51E-13,1.20E-13,5.44E-14,8.17E-14,9.98E-14,1.48E-13,3.52E-14
2.50E-13,1.18E-13,5.38E-14,8.10E-14,1.01E-13,1.47E-13,3.54E-14
2.51E-13,1.17E-13,5.35E-14,8.04E-14,1.00E-13,1.47E-13,3.61E-14
2.52E-13,1.19E-13,5.37E-14,8.16E-14,1.01E-13,1.48E-13,3.67E-14
2.53E-13,1.20E-13,5.40E-14,8.29E-14,1.03E-13,1.48E-13,3.65E-14
2.51E-13,1.20E-13,5.33E-14,8.33E-14,1.00E-13,1.48E-13,3.61E-14
2.53E-13,1.20E-13,5.34E-14,8.32E-14,1.02E-13,1.48E-13,3.63E-14
2.53E-13,1.21E-13,5.42E-14,8.29E-14,1.02E-13,1.49E-13,3.66E-14
2.54E-13,1.21E-13,5.50E-14,8.30E-14,1.02E-13,1.51E-13,3.65E-14
2.59E-13,1.22E-13,5.53E-14,8.32E-14,1.03E-13,1.52E-13,3.66E-14
2.61E-13,1.24E-13,5.57E-14,8.42E-14,1.03E-13,1.52E-13,3.66E-14
2.59E-13,1.24E-13,5.53E-14,8.39E-14,1.04E-13,1.50E-13,3.65E-14
2.57E-13,1.23E-13,5.46E-14,8.32E-14,1.05E-13,1.47E-13,3.65E-14
2.55E-13,1.21E-13,5.48E-14,8.26E-14,1.03E-13,1.47E-13,3.60E-14
2.57E-13,1.20E-13,5.58E-14,8.31E-14,1.04E-13,1.47E-13,3.55E-14
2.56E-13,1.20E-13,5.57E-14,8.24E-14,1.03E-13,1.47E-13,3.54E-14
2.53E-13,1.22E-13,5.47E-14,8.24E-14,1.02E-13,1.45E-13,3.53E-14
